CUI_ID,DrugBankID,DrugName
C0320070,DB10431,cladosporium cladosporioides
C1446419,DB10431,cladosporium cladosporioides
C2702400,DB10431,cladosporium cladosporioides
C0320076,DB10432,cladosporium sphaerospermum
C1446421,DB10432,cladosporium sphaerospermum
C2722033,DB10432,cladosporium sphaerospermum
C1011771,DB10433,cochliobolus sativus
C2701564,DB10433,cochliobolus sativus
C1049104,DB10434,epicoccum nigrum
C2701591,DB10434,epicoccum nigrum
C0981884,DB10435,fusarium oxysporum vasinfectum
C0320101,DB10436,helminthosporium solani
C2723651,DB10436,helminthosporium solani
C0981931,DB10437,mucor plumbeus
C1087625,DB10437,mucor plumbeus
C1446655,DB10437,mucor plumbeus
C1080958,DB10438,neurospora intermedia
C2722022,DB10438,neurospora intermedia
C2702431,DB10439,penicillium chrysogenum var. chrysogenum
C2702425,DB10440,phoma exigua var. exigua
C0319508,DB10441,rhizopus arrhizus var. arrhizus
C0981959,DB10441,rhizopus arrhizus var. arrhizus
C0260217,DB10442,rhodotorula rubra
C2723734,DB10442,rhodotorula rubra
C0446013,DB10443,ustilago maydis
C0982005,DB10443,ustilago maydis
C1446936,DB10443,ustilago maydis
C3484455,DB10443,ustilago maydis
C1056079,DB10444,ustilago tritici
C1446938,DB10444,ustilago tritici
C2756506,DB10444,ustilago tritici
C1051915,DB10445,stemphylium solani
C1446866,DB10445,stemphylium solani
C2723760,DB10445,stemphylium solani
C0040934,DB10446,trichophyton mentagrophytes
C0981984,DB10446,trichophyton mentagrophytes
C1442898,DB10446,trichophyton mentagrophytes
C0036025,DB10447,saccharomyces cerevisiae
C1165801,DB10447,saccharomyces cerevisiae
C0319921,DB10449,aspergillus repens
C2726136,DB10449,aspergillus repens
C0319923,DB10450,aspergillus terreus
C0981840,DB10450,aspergillus terreus
C1443136,DB10450,aspergillus terreus
C0000869,DB10451,acacia
C2701066,DB10451,acacia
C3888290,DB10451,acacia
C2701136,DB10452,ailanthus altissima pollen
C0981980,DB10453,alnus incana subsp. rugosa pollen
C1440954,DB10454,medicago sativa pollen
C2701705,DB10454,medicago sativa pollen
C2828383,DB10454,medicago sativa pollen
C0981834,DB10455,fraxinus velutina pollen
C2701518,DB10456,populus tremuloides pollen
C2723679,DB10457,morella cerifera pollen
C2701351,DB10458,betula nigra pollen
C2701166,DB10459,amaranthus palmeri pollen
C2701657,DB10460,juniperus ashei pollen
C2701685,DB10461,juniperus virginiana pollen
C2746264,DB10462,xanthium strumarium var. canadense pollen
C1165664,DB10463,populus deltoides pollen
C0981868,DB10464,populus fremontii pollen
C2723711,DB10465,populus deltoides subsp. monilifera pollen
C2701814,DB10466,cupressus arizonica pollen
C2918527,DB10467,taxodium distichum pollen
C2723639,DB10468,eupatorium capillifolium pollen
C2939841,DB10469,ulmus crassifolia pollen
C2701557,DB10470,eucalyptus globulus pollen
C2918524,DB10471,solidago canadensis pollen
C2701506,DB10472,celtis occidentalis pollen
C2701661,DB10473,juniperus californica pollen
C2723738,DB10474,robinia pseudoacacia pollen
C3496297,DB10474,robinia pseudoacacia pollen
C2699527,DB10475,acer rubrum pollen
C2701078,DB10475,acer rubrum pollen
C2701709,DB10478,melaleuca quinquenervia pollen
C2739927,DB10479,chenopodium ambrosioides pollen
C2701725,DB10480,morus alba pollen
C2701463,DB10481,quercus rubra pollen
C2723764,DB10482,syagrus romanzoffiana pollen
C2701343,DB10483,schinus molle pollen
C0981943,DB10484,amaranthus spinosus pollen
C2701427,DB10485,casuarina equisetifolia pollen
C2701766,DB10486,pinus strobus pollen
C2701753,DB10487,pinus echinata pollen
C2701697,DB10488,ligustrum vulgare pollen
C2701522,DB10489,elymus repens pollen
C2701211,DB10490,ambrosia tenuifolia pollen
C2726970,DB10491,ambrosia bidentata pollen
C2723573,DB10493,artemisia frigida pollen
C2701510,DB10494,distichlis spicata pollen
C2701701,DB10495,liquidambar styraciflua pollen
C1440848,DB10496,juglans regia pollen
C2701653,DB10496,juglans regia pollen
C1441304,DB10498,triticum aestivum pollen
C2723772,DB10498,triticum aestivum pollen
C0789408,DB10499,felis catus hair
C0440286,DB10500,almond
C2348427,DB10500,almond
C2702310,DB10500,almond
C0475653,DB10501,apple
C1095830,DB10501,apple
C2702351,DB10501,apple
C3257517,DB10501,apple
C0003638,DB10502,apricot
C0949825,DB10502,apricot
C1365470,DB10502,apricot
C2731559,DB10502,apricot
C3488990,DB10502,apricot
C0453110,DB10503,asparagus
C0939866,DB10503,asparagus
C1138606,DB10503,asparagus
C2722026,DB10503,asparagus
C0330230,DB10504,avocado
C0949120,DB10504,avocado
C2722027,DB10504,avocado
C3265002,DB10504,avocado
C0004722,DB10505,banana
C0939797,DB10505,banana
C1039591,DB10505,banana
C1080913,DB10505,banana
C1337198,DB10505,banana
C2722028,DB10505,banana
C0004755,DB10506,barley
C0331554,DB10506,barley
C1095831,DB10506,barley
C1533312,DB10506,barley
C2722029,DB10506,barley
C0598763,DB10508,string bean
C1510487,DB10508,string bean
C2702406,DB10508,string bean
C0175923,DB10509,beef
C0452849,DB10509,beef
C2267224,DB10509,beef
C2362309,DB10509,beef
C2702424,DB10509,beef
C0440287,DB10510,brazil nut
C2702352,DB10510,brazil nut
C0330498,DB10511,broccoli
C0330499,DB10511,broccoli
C1095887,DB10511,broccoli
C2740603,DB10511,broccoli
C0330394,DB10512,buckwheat
C0939832,DB10512,buckwheat
C2740609,DB10512,buckwheat
C0006619,DB10513,cabbage
C0330498,DB10513,cabbage
C1095889,DB10513,cabbage
C2740612,DB10513,cabbage
C0949863,DB10514,cantaloupe
C2702356,DB10514,cantaloupe
C1141640,DB10515,carrot
C2724201,DB10515,carrot
C0007332,DB10516,casein
C2720503,DB10516,casein
C0973453,DB10517,celery
C1365522,DB10517,celery
C2724202,DB10517,celery
C4255465,DB10517,celery
C0330657,DB10518,cherry
C0770609,DB10518,cherry
C0936039,DB10518,cherry
C2722031,DB10518,cherry
C0008051,DB10519,chicken
C0677521,DB10519,chicken
C1365945,DB10519,chicken
C1443000,DB10519,chicken
C2722032,DB10519,chicken
C0008802,DB10520,cinnamon
C0939899,DB10520,cinnamon
C1112857,DB10520,cinnamon
C1572168,DB10520,cinnamon
C2740768,DB10520,cinnamon
C0009210,DB10523,coconut
C1135796,DB10523,coconut
C1365545,DB10523,coconut
C2722035,DB10523,coconut
C3257521,DB10523,coconut
C1440480,DB10525,coffee bean
C2720499,DB10525,coffee bean
C2722036,DB10525,coffee bean
C0010260,DB10526,crab
C0459212,DB10526,crab
C0998265,DB10526,crab
C2702369,DB10526,crab
C0936045,DB10527,cucumber
C0973457,DB10527,cucumber
C2740796,DB10527,cucumber
C3257523,DB10527,cucumber
C0013704,DB10528,egg white
C1542010,DB10528,egg white
C2730227,DB10528,egg white
C0013710,DB10529,egg
C0029974,DB10529,egg
C1508746,DB10529,egg
C1697741,DB10529,egg
C2746961,DB10529,egg
C0013707,DB10530,egg yolk
C2730230,DB10530,egg yolk
C0016259,DB10531,flounder
C1446496,DB10531,flounder
C2349997,DB10531,flounder
C2740802,DB10531,flounder
C0017102,DB10532,garlic
C0885057,DB10532,garlic
C0993630,DB10532,garlic
C2740617,DB10532,garlic
C0018208,DB10533,grape
C0795617,DB10533,grape
C1365537,DB10533,grape
C0440280,DB10534,grapefruit
C0947567,DB10534,grapefruit
C0995150,DB10534,grapefruit
C1365950,DB10534,grapefruit
C2740624,DB10534,grapefruit
C3256843,DB10534,grapefruit
C0022516,DB10535,karaya gum
C2701693,DB10535,karaya gum
C2348991,DB10536,honeydew melon
C2740659,DB10536,honeydew melon
C0406810,DB10537,lamb
C0452875,DB10537,lamb
C1123019,DB10537,lamb
C1442922,DB10537,lamb
C2722020,DB10537,lamb
C3496086,DB10537,lamb
C0440283,DB10538,lemon
C0475657,DB10538,lemon
C0939864,DB10538,lemon
C1122959,DB10538,lemon
C2741542,DB10538,lemon
C0242765,DB10539,lettuce
C1261477,DB10539,lettuce
C2740640,DB10539,lettuce
C0330835,DB10540,lima bean
C2722054,DB10540,lima bean
C0459214,DB10541,lobster
C1140675,DB10541,lobster
C2702370,DB10541,lobster
C0349376,DB10542,goat milk
C1963037,DB10542,goat milk
C2722038,DB10542,goat milk
C0349374,DB10543,cow milk
C2702362,DB10543,cow milk
C0678206,DB10544,cultivated mushroom
C0997580,DB10544,cultivated mushroom
C2741534,DB10544,cultivated mushroom
C0453262,DB10545,mustard seed
C2740646,DB10545,mustard seed
C0028753,DB10546,oat
C0331496,DB10546,oat
C0939905,DB10546,oat
C1152228,DB10546,oat
C1417917,DB10546,oat
C2722023,DB10546,oat
C3539067,DB10546,oat
C3897364,DB10546,oat
C2347034,DB10547,black olive
C2722018,DB10547,black olive
C3257518,DB10547,black olive
C0029035,DB10548,onion
C0949117,DB10548,onion
C1262904,DB10548,onion
C2740652,DB10548,onion
C0440277,DB10549,orange
C0475654,DB10549,orange
C1313858,DB10549,orange
C2702329,DB10549,orange
C0030104,DB10550,oyster
C0459215,DB10550,oyster
C0722378,DB10550,oyster
C2722042,DB10550,oyster
C0030738,DB10551,pea
C0070939,DB10551,pea
C0340861,DB10551,pea
C1262903,DB10551,pea
C1572795,DB10551,pea
C2702415,DB10551,pea
C3257529,DB10551,pea
C0330659,DB10552,peach
C0949824,DB10552,peach
C0972391,DB10552,peach
C1337216,DB10552,peach
C2702418,DB10552,peach
C0030736,DB10553,peanut
C0949399,DB10553,peanut
C1572570,DB10553,peanut
C1696729,DB10553,peanut
C2702419,DB10553,peanut
C0330664,DB10554,pear
C1138601,DB10554,pear
C1509343,DB10554,pear
C0946601,DB10555,pecan
C0981937,DB10555,pecan
C1138602,DB10555,pecan
C2348896,DB10556,green bell pepper
C2722040,DB10556,green bell pepper
C3496075,DB10556,green bell pepper
C0162750,DB10557,black pepper
C0939867,DB10557,black pepper
C2740590,DB10557,black pepper
C0440279,DB10558,pineapple
C0475655,DB10558,pineapple
C2740859,DB10558,pineapple
C3813540,DB10558,pineapple
C0459819,DB10559,pistachio
C0946745,DB10559,pistachio
C2722056,DB10559,pistachio
C0330660,DB10560,plum
C0936040,DB10560,plum
C2347614,DB10560,plum
C2740655,DB10560,plum
C0452867,DB10561,pork
C2349192,DB10561,pork
C2702371,DB10561,pork
C0032846,DB10562,potato
C1145678,DB10562,potato
C2702372,DB10562,potato
C0035567,DB10563,rice
C1140671,DB10563,rice
C1509547,DB10563,rice
C2702414,DB10563,rice
C3484401,DB10563,rice
C0035984,DB10564,rye
C0684317,DB10564,rye
C1140674,DB10564,rye
C2702374,DB10564,rye
C0440299,DB10566,sesame seed
C2741441,DB10566,sesame seed
C3495652,DB10566,sesame seed
C0037017,DB10567,shrimp
C0457931,DB10567,shrimp
C2702382,DB10567,shrimp
C0037733,DB10568,soybean
C0947608,DB10568,soybean
C1262902,DB10568,soybean
C2702409,DB10568,soybean
C0242949,DB10569,spinach
C2741499,DB10569,spinach
C0038076,DB10570,squash
C0524880,DB10570,squash
C1446593,DB10570,squash
C2722043,DB10570,squash
C0457802,DB10571,strawberry
C0982164,DB10571,strawberry
C1138844,DB10571,strawberry
C1337299,DB10571,strawberry
C0010028,DB10572,corn
C0010046,DB10572,corn
C0981864,DB10572,corn
C1138842,DB10572,corn
C0242772,DB10573,tomato
C0885519,DB10573,tomato
C1140676,DB10573,tomato
C1145756,DB10573,tomato
C2702402,DB10573,tomato
C0041382,DB10574,tuna
C0453048,DB10574,tuna
C1138404,DB10574,tuna
C2702350,DB10574,tuna
C3541074,DB10574,tuna
C0041400,DB10575,turkey
C0325628,DB10575,turkey
C1442960,DB10575,turkey
C2348826,DB10575,turkey
C2722024,DB10575,turkey
C0678424,DB10576,vanilla
C0885854,DB10576,vanilla
C1015855,DB10576,vanilla
C2741480,DB10576,vanilla
C0330974,DB10577,english walnut
C2722050,DB10577,english walnut
C0874041,DB10578,watermelon
C0973455,DB10578,watermelon
C1337222,DB10578,watermelon
C2741453,DB10578,watermelon
C0043137,DB10579,wheat
C0981883,DB10579,wheat
C1095911,DB10579,wheat
C1123020,DB10579,wheat
C1510495,DB10579,wheat
C2747605,DB10580,tea leaf
C2756545,DB10580,tea leaf
C2722053,DB10581,khuskia oryzae
C3160728,DB10581,khuskia oryzae
C2731877,DB10582,artemisia annua pollen
C0305062,DB10583,clostridium tetani toxoid antigen (formaldehyde inactivated)
C2731378,DB10603,meriones unguiculatus skin
C2701447,DB10604,capra hircus skin
C2701721,DB10605,mesocricetus auratus skin
C2701821,DB10606,sus scrofa skin
C2727872,DB10607,oryctolagus cuniculus skin
C2727904,DB10608,rattus norvegicus skin
C0981971,DB10609,bombyx mori fiber
C0013268,DB10610,duck
C0677522,DB10610,duck
C1260943,DB10610,duck
C2725890,DB10610,duck
C2728172,DB10611,allergenic extract- beef liver
C0452885,DB10612,veal
C1561500,DB10612,veal
C2728177,DB10612,veal
C3687497,DB10612,veal
C2729981,DB10613,bluefish
C2741547,DB10614,common carp
C2740627,DB10615,haddock
C2725885,DB10616,pacific halibut
C0446375,DB10617,herring
C0459208,DB10617,herring
C1691760,DB10617,herring
C2740631,DB10617,herring
C0010342,DB10618,mackerel
C0582276,DB10618,mackerel
C2727860,DB10618,mackerel
C0327986,DB10619,northern pike
C2727871,DB10619,northern pike
C0329070,DB10620,red snapper
C1262969,DB10620,red snapper
C2727910,DB10620,red snapper
C0327949,DB10621,atlantic salmon
C2740956,DB10621,atlantic salmon
C2725893,DB10622,european pilchard
C0324026,DB10623,scallop
C0885657,DB10623,scallop
C1113646,DB10623,scallop
C2740876,DB10623,scallop
C0998863,DB10624,smelt
C1578459,DB10624,smelt
C2727930,DB10624,smelt
C0329607,DB10625,swordfish
C1262988,DB10625,swordfish
C2741474,DB10625,swordfish
C0041200,DB10626,trout
C0459211,DB10626,trout
C2725895,DB10626,trout
C2741458,DB10627,white fish
C0453270,DB10628,blackberry
C1337200,DB10628,blackberry
C2740597,DB10628,blackberry
C2746058,DB10628,blackberry
C0950037,DB10629,blueberry
C1337201,DB10629,blueberry
C2740600,DB10629,blueberry
C3853878,DB10629,blueberry
C0330657,DB10630,sour cherry
C1613417,DB10630,sour cherry
C2728181,DB10630,sour cherry
C0453273,DB10631,cranberry
C0936050,DB10631,cranberry
C2347879,DB10631,cranberry
C2740793,DB10631,cranberry
C0011008,DB10632,date
C1547350,DB10632,date
C1548309,DB10632,date
C2348077,DB10632,date
C2740799,DB10632,date
C0349966,DB10633,fig
C1337208,DB10633,fig
C1425021,DB10633,fig
C1428046,DB10633,fig
C1704659,DB10633,fig
C2728175,DB10633,fig
C3273482,DB10633,fig
C0682492,DB10634,wine grape
C2726157,DB10634,wine grape
C3257535,DB10634,wine grape
C2346674,DB10635,lime (citrus)
C2726177,DB10635,lime (citrus)
C3257526,DB10635,lime (citrus)
C0453292,DB10636,raspberry
C1171081,DB10636,raspberry
C2740867,DB10636,raspberry
C3887536,DB10636,raspberry
C0440281,DB10637,tangerine
C0884217,DB10637,tangerine
C2728174,DB10637,tangerine
C3257533,DB10637,tangerine
C0453108,DB10638,artichoke
C0771144,DB10638,artichoke
C1021820,DB10638,artichoke
C4282062,DB10638,artichoke
C0973452,DB10639,kidney bean
C1510487,DB10639,kidney bean
C2726174,DB10639,kidney bean
C2911981,DB10639,kidney bean
C0330391,DB10640,beet
C0600054,DB10640,beet
C0981976,DB10640,beet
C1095905,DB10640,beet
C0440282,DB10641,kiwi fruit
C2728190,DB10641,kiwi fruit
C3257525,DB10641,kiwi fruit
C0330501,DB10642,brussels sprout
C2740606,DB10642,brussels sprout
C0446302,DB10643,cauliflower
C2740760,DB10643,cauliflower
C0453111,DB10644,eggplant
C2726148,DB10644,eggplant
C3496088,DB10644,eggplant
C0023323,DB10645,lentil
C1261252,DB10645,lentil
C2740637,DB10645,lentil
C3282507,DB10645,lentil
C0349382,DB10646,green olive
C2726152,DB10646,green olive
C0446307,DB10647,parsley
C0994493,DB10647,parsley
C0994494,DB10647,parsley
C2740844,DB10647,parsley
C0331252,DB10648,sweet potato
C1146616,DB10648,sweet potato
C2741492,DB10648,sweet potato
C0996771,DB10650,raphanus sativus
C1446790,DB10650,raphanus sativus
C3486747,DB10650,raphanus sativus
C0035509,DB10651,rhubarb
C0304561,DB10651,rhubarb
C1119921,DB10651,rhubarb
C0453149,DB10652,turnip
C1443019,DB10652,turnip
C2726168,DB10652,turnip
C0330953,DB10653,cashew
C0459815,DB10653,cashew
C2730186,DB10653,cashew
C0440288,DB10654,hazelnut
C1033239,DB10654,hazelnut
C2702332,DB10654,hazelnut
C0453344,DB10655,macadamia nut
C1022331,DB10655,macadamia nut
C2728187,DB10655,macadamia nut
C0453285,DB10656,nectarine
C2937983,DB10656,nectarine
C0330955,DB10657,mango
C0440284,DB10657,mango
C1828741,DB10657,mango
C2728193,DB10657,mango
C3257527,DB10657,mango
C0453135,DB10658,papaya
C0936047,DB10658,papaya
C1110619,DB10658,papaya
C2728184,DB10658,papaya
C0331595,DB10659,leek
C1262901,DB10659,leek
C2728186,DB10659,leek
C1116542,DB10660,okra
C1457872,DB10660,okra
C2728182,DB10660,okra
C3495504,DB10660,okra
C0524877,DB10661,parsnip
C1260949,DB10661,parsnip
C2728185,DB10661,parsnip
C0885516,DB10662,chickpea
C0950052,DB10662,chickpea
C2728176,DB10662,chickpea
C2347033,DB10663,black-eyed pea
C2740668,DB10663,black-eyed pea
C0453151,DB10664,watercress
C2728178,DB10664,watercress
C2725876,DB10666,arabica coffee bean
C0040602,DB10667,tragacanth
C0162746,DB10669,allspice
C1947961,DB10669,allspice
C2729481,DB10669,allspice
C0524949,DB10670,laurus nobilis
C1446604,DB10670,laurus nobilis
C2726176,DB10670,laurus nobilis
C3892040,DB10670,laurus nobilis
C2740746,DB10671,caraway seed
C0009076,DB10672,clove
C1095904,DB10672,clove
C1658087,DB10672,clove
C1709402,DB10672,clove
C2740787,DB10672,clove
C1256256,DB10673,dill
C1260544,DB10673,dill
C1457892,DB10673,dill
C2726147,DB10673,dill
C0330510,DB10674,horseradish
C0939835,DB10674,horseradish
C1110641,DB10674,horseradish
C2728180,DB10674,horseradish
C0017987,DB10675,licorice
C0086555,DB10675,licorice
C0697105,DB10675,licorice
C0770612,DB10675,licorice
C0982161,DB10675,licorice
C2728191,DB10675,licorice
C0162752,DB10676,nutmeg
C0949745,DB10676,nutmeg
C1442957,DB10676,nutmeg
C2726186,DB10676,nutmeg
C3484454,DB10676,nutmeg
C0453263,DB10677,oregano
C0946715,DB10677,oregano
C1576690,DB10677,oregano
C2728183,DB10677,oregano
C0162338,DB10678,paprika
C2740841,DB10678,paprika
C0162749,DB10679,white pepper
C2728192,DB10679,white pepper
C0453264,DB10681,poppy seed
C2728189,DB10681,poppy seed
C0522468,DB10683,spearmint
C1095801,DB10683,spearmint
C2348233,DB10683,spearmint
C2741496,DB10683,spearmint
C0043138,DB10685,wheat bran
C2728179,DB10685,wheat bran
C3257534,DB10685,wheat bran
C2729782,DB10686,american chestnut
C0268412,DB10687,hops
C0330543,DB10687,hops
C0330544,DB10687,hops
C0872896,DB10687,hops
C3538885,DB10687,hops
C0020045,DB10688,musca domestica
C1446657,DB10688,musca domestica
C2727890,DB10688,musca domestica
C0323227,DB10690,ctenocephalides canis
C2727176,DB10690,ctenocephalides canis
C0322833,DB10691,aedes taeniorhynchus
C2727802,DB10691,aedes taeniorhynchus
C0323228,DB10693,ctenocephalides felis
C2727177,DB10693,ctenocephalides felis
C0004036,DB10694,aspergillus flavus
C1443131,DB10694,aspergillus flavus
C2726135,DB10694,aspergillus flavus
C0319920,DB10695,eurotium herbariorum
C2727836,DB10695,eurotium herbariorum
C0319948,DB10696,trichothecium roseum
C2726167,DB10696,trichothecium roseum
C0991776,DB10697,curvularia inaequalis
C1082227,DB10697,curvularia inaequalis
C2920800,DB10698,fusarium compactum
C3160727,DB10698,fusarium compactum
C0319623,DB10699,geotrichum candidum
C1446513,DB10699,geotrichum candidum
C2726151,DB10699,geotrichum candidum
C4049071,DB10699,geotrichum candidum
C0320196,DB10700,phoma glomerata
C2727876,DB10700,phoma glomerata
C0260217,DB10701,rhodotorula mucilaginosa
C2756160,DB10701,rhodotorula mucilaginosa
C1057612,DB10702,stemphylium sarciniforme
C2756418,DB10702,stemphylium sarciniforme
C1532038,DB10703,trichoderma harzianum
C2756450,DB10703,trichoderma harzianum
C0981934,DB10704,ustilago avenae
C1058035,DB10704,ustilago avenae
